ID,HousePrice,yhat,delta
4786,88870.0,80016.83129108943,8853.168708910569
4218,248019.0,256976.5059442995,-8957.505944299512
5074,387946.0,382235.85733687435,5710.142663125647
8967,392086.0,323211.2197061783,68874.7802938217
3818,202924.0,212644.4705026733,-9720.470502673299
2249,292154.0,290731.6230048493,1422.3769951506983
5557,472528.0,493602.179707592,-21074.179707592004
2779,395887.0,489711.1624329281,-93824.1624329281
7881,98409.0,97379.5166568998,1029.4833431002044
1222,788565.0,716594.9105887341,71970.08941126592
8369,210507.0,283273.5573094492,-72766.55730944918
5725,69315.0,81903.730865944,-12588.730865944002
6428,369613.0,441118.10567643325,-71505.10567643325
4601,281437.0,270783.71925048484,10653.280749515165
4499,288359.0,301783.7413942587,-13424.741394258686
5002,168940.0,215116.28430822302,-46176.284308223025
8830,256996.0,240809.91717321388,16186.082826786122
4024,233001.0,310517.74189538055,-77516.74189538055
3706,298322.0,296954.16014539916,1367.8398546008393
1386,266187.0,236357.85025618685,29829.14974381315
5228,253698.0,269409.074684599,-15711.074684599007
636,252531.0,262107.9156469232,-9576.915646923211
5101,271180.0,214452.39915886393,56727.60084113607
8127,295650.0,358495.25818637223,-62845.25818637223
6597,409034.0,341458.77394234284,67575.22605765716
2601,314002.0,359129.8788042146,-45127.87880421459
1852,299822.0,270809.6920106907,29012.30798930931
7022,408769.0,313214.89763051446,95554.10236948554
5877,699600.0,456953.31791664514,242646.68208335486
4185,139478.0,204615.90574317385,-65137.90574317385
7105,348970.0,317036.020424217,31933.979575783014
2112,173838.0,171857.59062370844,1980.4093762915581
917,242677.0,261399.35107517664,-18722.351075176644
8650,479642.0,484780.6352989629,-5138.6352989628795
2897,407020.0,503180.68107846915,-96160.68107846915
7285,127938.0,127088.13228946274,849.8677105372626
1161,230781.0,254327.76648175655,-23546.766481756553
3874,518486.0,534751.9303562343,-16265.930356234312
6076,293310.0,252441.19789806026,40868.80210193974
2423,709347.0,624987.9042168183,84359.09578318172
7758,160328.0,128701.90070202298,31626.099297977024
8916,331261.0,286815.3421157012,44445.657884298824
7947,423762.0,345693.73937177943,78068.26062822057
4351,315499.0,374231.6921899167,-58732.69218991668
5836,189348.0,222359.3090076705,-33011.3090076705
3202,613498.0,765230.9500582105,-151732.95005821052
4113,388112.0,343811.7473653094,44300.25263469061
2585,386616.0,390232.2125569133,-3616.2125569133204
7382,631601.0,744646.6299159381,-113045.62991593813
3947,227847.0,244319.72257198667,-16472.72257198667
2197,419192.0,387144.9025359506,32047.09746404941
1469,374335.0,315552.017851789,58782.982148210984
8932,434508.0,393784.10573903105,40723.894260968955
537,330204.0,414053.8718487106,-83849.87184871058
4518,475608.0,483045.4915495322,-7437.49154953222
6525,352063.0,345848.26417236205,6214.735827637953
942,173546.0,138541.15804165124,35004.841958348756
3463,623337.0,515825.3755762561,107511.62442374392
3017,684161.0,542302.4394050012,141858.56059499877
6315,283774.0,232167.26111183027,51606.738888169726
2111,318015.0,306802.5322649331,11212.467735066894
2008,247575.0,313148.6397576323,-65573.63975763228
2493,244803.0,228929.14526933606,15873.854730663938
8085,311145.0,340882.1389248645,-29737.13892486453
7182,225668.0,218599.95784161804,7068.042158381955
3456,62169.0,136405.78270283266,-74236.78270283266
1903,218330.0,204753.20988265958,13576.790117340424
8045,515989.0,613594.8629762694,-97605.86297626945
2269,176523.0,198171.36598006266,-21648.365980062663
3769,212021.0,286745.4230273132,-74724.4230273132
4842,301091.0,299340.643594649,1750.35640535102
6460,560981.0,499450.55728137516,61530.442718624836
6477,364995.0,385573.31864829204,-20578.318648292043
6889,311537.0,325276.09412307304,-13739.094123073039
3599,255569.0,271383.3448091591,-15814.344809159113
3872,177892.0,168853.7104132881,9038.289586711908
2807,434788.0,395730.3439913263,39057.656008673715
5769,511186.0,414147.9084242484,97038.0915757516
8906,354492.0,376900.5058646799,-22408.50586467987
8179,679836.0,625892.8732202322,53943.1267797678
6952,263971.0,239463.82606816632,24507.173931833677
5361,156909.0,189381.70958153202,-32472.70958153202
2137,266564.0,424860.8874241068,-158296.88742410683
5708,684438.0,531058.077189383,153379.92281061702
6752,308536.0,326114.2915199667,-17578.291519966675
3373,211365.0,226702.16796164698,-15337.167961646977
4173,198596.0,217189.5498306659,-18593.5498306659
6516,342586.0,320972.239906036,21613.760093963996
6290,404129.0,394898.5577453483,9230.442254651687
9109,135746.0,170308.42296995854,-34562.42296995854
7208,197253.0,220936.3063009413,-23683.3063009413
3990,216272.0,228559.4450335027,-12287.445033502707
9332,305613.0,381781.4282357926,-76168.42823579261
4800,266343.0,267068.87074786477,-725.8707478647702
5067,333439.0,421390.0083201189,-87951.00832011888
7419,324204.0,274834.20617348206,49369.79382651794
391,208249.0,217597.79078022044,-9348.790780220443
1160,562580.0,486022.4349161935,76557.56508380652
3465,296625.0,319915.4763798427,-23290.476379842672
954,149883.0,137844.2083553345,12038.7916446655
1914,315045.0,309828.31543855957,5216.68456144043
9318,413775.0,391758.0400266238,22016.959973376186
5730,409860.0,375881.86273134087,33978.137268659135
1831,246130.0,277170.1533338092,-31040.153333809227
8988,380008.0,290486.23250885884,89521.76749114116
668,321160.0,328996.3538500302,-7836.353850030224
4359,285058.0,266747.0767805719,18310.923219428107
2274,378192.0,378180.3161350548,11.683864945196547
1996,322308.0,260938.02394653624,61369.97605346376
4002,219921.0,244838.86370200745,-24917.863702007453
8514,269555.0,368262.75341259607,-98707.75341259607
3726,282318.0,288316.78721533355,-5998.787215333548
3585,527926.0,474260.5762675384,53665.42373246158
5471,113685.0,134238.2795921225,-20553.279592122504
873,392207.0,429840.25035032653,-37633.25035032653
998,201076.0,233041.2374984098,-31965.237498409813
4154,323743.0,259911.94417377235,63831.055826227646
3088,353217.0,321589.01817953814,31627.981820461864
453,209384.0,209867.65527749064,-483.65527749064495
6751,737249.0,731299.1625569721,5949.837443027878
5886,160582.0,158307.35131033216,2274.64868966784
6433,288219.0,335079.2646334466,-46860.26463344658
6596,425724.0,398226.7379848067,27497.262015193293
369,367654.0,364286.0160060906,3367.98399390938
6594,583896.0,452934.81914077996,130961.18085922004
2332,329235.0,378026.5600716848,-48791.56007168483
3787,266114.0,200065.62938165906,66048.37061834094
1596,271254.0,273950.3529390048,-2696.352939004777
4485,273893.0,265541.6485136814,8351.351486318628
5985,395559.0,377113.02466697316,18445.975333026843
5424,270581.0,289570.79572836193,-18989.795728361933
1794,318818.0,302529.9352214544,16288.06477854558
4861,350938.0,409357.88988249295,-58419.88988249295
2341,167048.0,113981.59923660509,53066.40076339491
6444,444116.0,485763.58118009375,-41647.58118009375
720,469453.0,495251.25464683597,-25798.254646835965
3186,158430.0,164282.45232043238,-5852.452320432378
1407,187332.0,210291.50505984764,-22959.505059847637
5001,341618.0,408172.21600151825,-66554.21600151825
4652,406527.0,485188.6453110509,-78661.64531105087
7739,474343.0,464587.0528209444,9755.947179055598
3721,136150.0,139919.6941199594,-3769.6941199594003
2967,378252.0,338044.86813070136,40207.13186929864
6101,254631.0,364025.53619775723,-109394.53619775723
6670,231871.0,270916.4162029412,-39045.41620294121
1723,305114.0,266822.20881373074,38291.791186269256
2635,281914.0,266496.4139821356,15417.586017864407
7300,481873.0,451685.9950255794,30187.00497442059
9299,239259.0,290459.61008665373,-51200.61008665373
8936,196719.0,219146.11168347666,-22427.111683476658
667,227931.0,261041.7603883759,-33110.7603883759
3965,349929.0,396096.7880029484,-46167.78800294839
1868,669869.0,666566.8926074847,3302.1073925152887
207,363642.0,408351.7020343218,-44709.70203432179
9242,370508.0,428349.927574059,-57841.927574058995
725,704363.0,623601.6177391179,80761.38226088206
5102,497815.0,487169.23993117944,10645.760068820557
3785,236004.0,187575.32787883418,48428.672121165815
6850,340355.0,336159.812703656,4195.1872963440255
6080,304418.0,252908.39490565108,51509.605094348924
3013,337740.0,355403.7760395462,-17663.77603954618
8973,296149.0,340627.1794352575,-44478.17943525751
2762,304805.0,301361.9743704933,3443.0256295066793
1353,332020.0,352052.0658600439,-20032.06586004392
6230,306956.0,327332.370136886,-20376.37013688602
7119,209314.0,235385.25046314692,-26071.25046314692
5989,423427.0,380354.02928055654,43072.97071944346
142,256394.0,272292.9579347237,-15898.957934723701
4587,528531.0,514895.6559612048,13635.344038795214
8903,295559.0,263537.4611587124,32021.538841287605
911,116824.0,96233.77705111113,20590.22294888887
19,531502.0,502991.5705844476,28510.42941555241
1690,402927.0,367189.08529829106,35737.91470170894
490,193277.0,257075.13895757834,-63798.13895757834
1492,207461.0,178549.28249745222,28911.717502547777
884,359598.0,388863.8574596847,-29265.857459684717
8016,379188.0,411889.712045412,-32701.712045411987
5343,231137.0,220238.6566552593,10898.343344740686
1738,345770.0,364901.94201820064,-19131.942018200643
896,347868.0,324863.7219831639,23004.27801683609
4465,230504.0,271685.9314620843,-41181.93146208429
3566,386520.0,324229.27744282916,62290.72255717084
1070,130587.0,175307.12655497176,-44720.126554971765
6295,184369.0,188935.83847964182,-4566.838479641825
8153,147544.0,169754.16714156125,-22210.16714156125
3066,381696.0,358163.22934557317,23532.77065442683
8646,383701.0,365940.83502085303,17760.164979146968
5957,203177.0,249447.0830846413,-46270.08308464129
740,110281.0,107214.9719449681,3066.0280550319003
7018,182142.0,126174.73089607325,55967.26910392675
8860,330562.0,332354.7345044975,-1792.7345044974936
8412,315184.0,303951.7029361328,11232.297063867212
4466,616407.0,548113.0209694385,68293.97903056152
3449,53689.0,71997.9308178371,-18308.9308178371
2770,492714.0,498435.28632972576,-5721.286329725757
8286,282980.0,317379.17634426296,-34399.17634426296
6716,448957.0,523079.0547094267,-74122.05470942671
3230,277747.0,257218.80458003908,20528.195419960917
7492,331843.0,349206.38867359364,-17363.38867359364
533,246298.0,225262.9515578101,21035.048442189902
788,489334.0,507572.8955415199,-18238.895541519916
2638,272858.0,280815.25654816354,-7957.256548163539
9069,283291.0,298603.20784065087,-15312.207840650866
3538,202017.0,176563.136500852,25453.863499147992
4346,528357.0,448598.0154430359,79758.98455696407
5374,432756.0,386657.554485281,46098.445514719
7000,344483.0,343970.895660317,512.104339683021
6160,310741.0,374522.66998278105,-63781.66998278105
8813,322292.0,324000.7762430635,-1708.7762430635048
2225,338111.0,290940.85041023046,47170.14958976954
3994,185449.0,204839.113109371,-19390.113109371014
5119,263627.0,222532.92842195113,41094.07157804887
1887,445618.0,442477.6179071893,3140.3820928107016
5238,545804.0,528761.6065839076,17042.39341609238
6030,309010.0,235924.08877047405,73085.91122952595
5366,329992.0,408410.0819426907,-78418.08194269071
713,332502.0,386720.6195950241,-54218.619595024094
8631,342807.0,354395.3616024033,-11588.361602403282
4749,409761.0,433854.69978709536,-24093.699787095364
2785,388650.0,360875.8001487788,27774.199851221172
9152,331900.0,320877.5253719693,11022.474628030672
3859,433194.0,449427.2553931277,-16233.255393127678
1593,319832.0,306633.3106123478,13198.689387652208
3638,270411.0,294935.3798819452,-24524.379881945206
3168,210139.0,300711.8775283284,-90572.87752832839
8452,170314.0,234973.72108875692,-64659.72108875692
2155,130171.0,151563.48952725125,-21392.48952725125
2287,356059.0,264487.0972633117,91571.90273668832
7995,456946.0,387776.44373973494,69169.55626026506
2383,137521.0,157684.76978351173,-20163.76978351173
6876,495191.0,361700.4587717231,133490.5412282769
4065,327549.0,317247.0351819633,10301.964818036708
8505,355857.0,362446.9249496223,-6589.924949622306
416,158148.0,167558.48134920278,-9410.481349202775
1704,286227.0,271751.2308061531,14475.769193846907
7243,316931.0,315765.6718735803,1165.3281264196848
479,273851.0,247720.61749789608,26130.382502103923
5460,480932.0,490882.8810127311,-9950.881012731115
5356,426988.0,335397.0246318473,91590.97536815272
3171,292413.0,326434.4848360348,-34021.484836034826
8413,345564.0,304358.50292112393,41205.49707887607
6166,288957.0,273850.99137497036,15106.008625029644
3132,545850.0,653776.5413265397,-107926.54132653971
8715,139168.0,167979.29282702375,-28811.292827023746
1484,369579.0,433992.4078802073,-64413.40788020729
6356,159515.0,108321.1597031243,51193.8402968757
4761,380565.0,427373.4332277985,-46808.433227798494
5503,133968.0,125384.47736709581,8583.52263290419
2181,137431.0,198958.39611433243,-61527.39611433243
4622,394529.0,442647.38057761715,-48118.38057761715
2015,287469.0,395961.9477803684,-108492.94778036838
8829,282434.0,247039.87737352483,35394.122626475175
6808,511789.0,439735.6763690614,72053.3236309386
3420,333684.0,395530.0511196116,-61846.0511196116
447,457737.0,350304.7598345215,107432.24016547849
7310,588237.0,618594.6433290394,-30357.64332903945
6715,366603.0,347666.114649695,18936.885350305005
2900,110334.0,130839.4080704546,-20505.408070454607
4550,199216.0,241551.9362239664,-42335.93622396639
5833,288786.0,279281.351017166,9504.648982834013
1577,315143.0,301969.00013336586,13173.999866634142
2566,147501.0,195793.32148247634,-48292.32148247634
9245,453728.0,488931.38333690504,-35203.38333690504
3661,335966.0,325361.7265059018,10604.273494098219
4090,401116.0,356678.17984881636,44437.82015118364
1637,141212.0,193243.84914541466,-52031.84914541466
8969,543480.0,472345.9069881784,71134.09301182162
7131,476298.0,485613.8896632415,-9315.889663241513
7459,368928.0,380653.74315913283,-11725.743159132835
5654,346230.0,364414.1083422479,-18184.1083422479
6534,336580.0,329076.59467704396,7503.405322956038
8427,390699.0,357710.29070715973,32988.70929284027
417,113977.0,163864.1420539403,-49887.142053940304
1789,158298.0,226186.95188283644,-67888.95188283644
6222,397852.0,413003.49147567165,-15151.491475671646
783,580157.0,568947.7293372857,11209.270662714262
8899,199665.0,218938.62230199884,-19273.62230199884
7008,350827.0,400401.95522365376,-49574.95522365376
741,470932.0,367169.1387506569,103762.86124934308
582,474037.0,516294.29704018845,-42257.29704018845
2193,490228.0,488569.1870458566,1658.8129541433882
4650,233137.0,279094.24283658894,-45957.242836588935
8312,336750.0,286698.79128579184,50051.20871420816
5715,233672.0,235874.300722408,-2202.300722407992
3756,195174.0,148577.7706205574,46596.22937944261
1269,405162.0,451433.46432811423,-46271.464328114234
7637,367007.0,275604.7149795804,91402.28502041957
4635,223127.0,243498.81847469366,-20371.81847469366
2080,398217.0,341585.72851407353,56631.27148592647
7339,491931.0,421107.93976087455,70823.06023912545
6723,419469.0,391706.096357623,27762.903642377
6976,424192.0,462739.92526470503,-38547.92526470503
6523,321870.0,263149.1234475198,58720.876552480215
6391,273181.0,225637.65940246885,47543.34059753115
5318,582641.0,507479.4615384215,75161.53846157849
6501,558333.0,498420.8714189276,59912.12858107238
3327,265310.0,268310.3191176997,-3000.3191176996916
1320,505002.0,530051.7409229365,-25049.74092293647
5604,586232.0,537955.3044066046,48276.69559339539
7912,689277.0,531430.4109376251,157846.5890623749
9302,213061.0,263523.7660341982,-50462.76603419823
2402,221845.0,250634.53189502118,-28789.53189502118
3341,313062.0,327387.876324454,-14325.876324453973
9163,200213.0,197711.2568021768,2501.7431978232053
3960,544614.0,506713.9693425422,37900.03065745783
2221,315819.0,350875.20328671596,-35056.20328671596
7280,211161.0,180776.31202019085,30384.687979809154
8855,333464.0,346016.8040796722,-12552.804079672205
1993,403724.0,480021.8805410461,-76297.88054104609
2094,330840.0,316925.3074800049,13914.692519995093
3102,362042.0,351525.91210346884,10516.087896531157
4361,173586.0,247150.95362791512,-73564.95362791512
6804,481564.0,489080.96104491246,-7516.961044912459
3602,565020.0,627098.4633544036,-62078.46335440362
8772,334250.0,333803.1439272241,446.85607277590316
2977,327139.0,340794.79544824845,-13655.79544824845
4426,199506.0,282647.4646500363,-83141.4646500363
2953,238536.0,253212.0411901332,-14676.041190133197
2136,270285.0,257535.16524199833,12749.83475800167
5131,391676.0,412413.32951311365,-20737.329513113655
0,467104.0,492351.9837598131,-25247.983759813127
7076,481529.0,490814.36899655045,-9285.368996550445
6085,227750.0,280134.86090613634,-52384.86090613634
4009,388149.0,261390.31430123953,126758.68569876047
8836,162782.0,159000.95616745617,3781.04383254383
2178,469277.0,443720.1146124151,25556.885387584916
7924,221245.0,289414.3808413883,-68169.38084138831
8644,205036.0,258862.4930182051,-53826.4930182051
8980,236967.0,253602.3449840282,-16635.344984028197
7882,65502.0,110708.04072450155,-45206.04072450155
8078,199889.0,221825.34152823064,-21936.341528230638
8155,220866.0,243011.58636159863,-22145.58636159863
7793,278396.0,350500.3620167881,-72104.3620167881
3999,204712.0,196717.610584188,7994.389415812009
7475,249396.0,366133.9506978219,-116737.95069782191
6746,173511.0,147932.59878307724,25578.401216922764
5330,405258.0,266767.0368327019,138490.96316729812
2673,557973.0,501544.860730465,56428.13926953502
1040,163465.0,170386.61331191685,-6921.613311916852
4680,266331.0,304870.5277286508,-38539.52772865078
5635,437744.0,475802.78398340044,-38058.78398340044
368,402592.0,391547.7019527662,11044.29804723378
8410,281376.0,276633.8809246747,4742.119075325318
7566,118547.0,138444.99811374868,-19897.998113748676
5247,207746.0,189127.05710627968,18618.94289372032
7126,401767.0,400247.3232492732,1519.6767507268232
140,374551.0,365164.8869813642,9386.113018635777
3016,295846.0,285128.05366448214,10717.94633551786
5661,475056.0,484822.8401691455,-9766.840169145493
2848,250511.0,249343.05734347997,1167.9426565200265
8161,303968.0,347409.63596348895,-43441.63596348895
7563,345380.0,428293.23214289354,-82913.23214289354
6672,329139.0,384883.26994163333,-55744.269941633334
8024,515650.0,441947.974281886,73702.02571811399
3952,201556.0,190400.4107231039,11155.589276896091
1994,198712.0,208442.19521501026,-9730.195215010259
5129,658801.0,622216.2930112856,36584.7069887144
9122,149284.0,127936.55420798493,21347.445792015074
3191,194195.0,206241.80506975486,-12046.80506975486
811,240348.0,236152.67968326068,4195.320316739322
7781,325116.0,297862.5843947478,27253.4156052522
5284,184050.0,181989.3791881772,2060.620811822795
6005,180774.0,166963.65577389378,13810.344226106216
6445,277540.0,297830.6911285795,-20290.691128579492
1631,506300.0,429956.73218401155,76343.26781598845
3342,181340.0,245935.78375428086,-64595.783754280856
7632,379014.0,416361.90208486875,-37347.90208486875
5801,735774.0,621648.0999340316,114125.9000659684
5177,226390.0,201040.83646666043,25349.163533339568
1468,272515.0,238402.87115249186,34112.12884750814
658,212533.0,215940.31100388995,-3407.3110038899467
3366,319554.0,370738.294495506,-51184.29449550598
7896,618187.0,451719.669164214,166467.330835786
6557,411115.0,385505.72787648794,25609.272123512055
4402,513054.0,543304.8637052581,-30250.863705258118
1426,486314.0,541724.0232004491,-55410.02320044907
7129,383393.0,360117.355420621,23275.644579379004
7817,189174.0,307765.5695245147,-118591.56952451472
3264,198030.0,239388.3024308098,-41358.302430809796
6729,442494.0,378412.94920600794,64081.050793992064
8645,207226.0,247074.62651879844,-39848.62651879844
8254,334776.0,345570.59292900335,-10794.592929003353
6871,276820.0,274277.1505172898,2542.849482710182
5933,388302.0,404699.90875782154,-16397.90875782154
8917,194212.0,205896.38683050018,-11684.386830500182
2479,227544.0,257364.0752426828,-29820.075242682797
6998,538518.0,441205.33881692414,97312.66118307586
3426,260989.0,273344.6993343236,-12355.69933432358
3630,110890.0,196428.7833548352,-85538.7833548352
2865,350005.0,315323.6635067668,34681.33649323322
588,101082.0,117550.86162525915,-16468.861625259146
1016,287129.0,314847.2144848063,-27718.21448480629
564,228276.0,261257.75921617425,-32981.75921617425
3084,280786.0,329297.3447355155,-48511.34473551548
1806,247422.0,370074.8145000953,-122652.81450009532
7813,354791.0,366087.3731145247,-11296.3731145247
1714,150396.0,159785.6110753036,-9389.611075303605
7098,284748.0,297254.2941782708,-12506.294178270793
8094,329720.0,342054.8689229143,-12334.86892291432
243,170531.0,185466.84648080068,-14935.846480800683
4936,271977.0,279412.2068526106,-7435.206852610572
7042,236964.0,280954.1097299274,-43990.10972992738
5975,231008.0,194566.5784197398,36441.42158026021
4290,341048.0,432826.07223127445,-91778.07223127445
972,486517.0,377248.74689875584,109268.25310124416
8736,211959.0,197808.22424970823,14150.775750291767
7948,223855.0,206684.00195654758,17170.99804345242
3651,381136.0,404194.194631955,-23058.194631955004
7484,212349.0,311437.5507561388,-99088.55075613881
7375,798186.0,704585.0696879912,93600.93031200883
4390,528169.0,442772.24990614975,85396.75009385025
8395,155962.0,162924.66920936576,-6962.669209365762
795,780735.0,706409.38527268,74325.61472732003
2037,417762.0,397797.2255623528,19964.774437647196
2273,199897.0,152636.62461721816,47260.375382781844
5905,146992.0,144554.66493762058,2437.335062379425
8268,235667.0,242581.79249930556,-6914.792499305564
5273,378949.0,396460.4527009945,-17511.4527009945
2462,165006.0,211193.72640102927,-46187.72640102927
5569,416749.0,347402.5418717363,69346.45812826371
26,136039.0,133905.86143001655,2133.13856998345
7205,389998.0,442600.2899270778,-52602.28992707783
9308,461440.0,428584.7862724049,32855.21372759511
2598,625285.0,637327.0051615312,-12042.005161531153
5582,219118.0,247179.83066147694,-28061.83066147694
6757,687388.0,738325.4254283111,-50937.42542831111
1188,363521.0,361950.3364415609,1570.6635584391188
3349,392839.0,428803.96484949626,-35964.96484949626
8136,320684.0,386278.5694279995,-65594.5694279995
8759,402920.0,372547.4663697648,30372.53363023518
8558,236451.0,274095.3623030189,-37644.36230301892
7467,211398.0,202546.28921938807,8851.710780611931
2816,198040.0,221145.80983764178,-23105.809837641777
6191,153467.0,201953.45559237103,-48486.45559237103
4439,471005.0,464660.5818493595,6344.4181506405
5219,345798.0,339035.41544267494,6762.584557325055
9305,153008.0,188041.23917585058,-35033.239175850584
2652,157807.0,189758.55175618938,-31951.55175618938
4206,773856.0,526059.5869708302,247796.41302916978
3702,200679.0,205224.7790396691,-4545.7790396691125
5046,431973.0,380719.5110228641,51253.488977135916
5385,111775.0,130515.04914170865,-18740.049141708645
7001,463281.0,438889.021488353,24391.978511646972
4847,311234.0,251224.1917512313,60009.808248768706
8814,377268.0,355803.71234912344,21464.287650876562
3936,133646.0,161232.9892866753,-27586.989286675293
5047,326401.0,303764.70334382565,22636.296656174352
1055,186550.0,194920.9003623919,-8370.900362391898
808,388830.0,394201.34151002584,-5371.341510025843
6778,384621.0,382957.88764974556,1663.112350254436
4579,202441.0,212503.64075550105,-10062.640755501052
7142,413022.0,377939.73493952234,35082.26506047766
3539,402802.0,323774.29171274573,79027.70828725427
6143,396398.0,519039.7539104616,-122641.75391046162
5687,360551.0,425124.9168736128,-64573.91687361279
7015,207375.0,217714.947442682,-10339.947442681994
3724,215315.0,232606.2572664536,-17291.257266453613
3967,137095.0,130071.16929494381,7023.830705056185
4596,56172.0,133699.60948231298,-77527.60948231298
3629,416762.0,410566.68537884107,6195.314621158934
683,382661.0,400291.0012638456,-17630.001263845596
3594,275386.0,303884.63259977725,-28498.63259977725
3813,277994.0,282817.2449343773,-4823.244934377319
1152,257472.0,250492.87482459628,6979.125175403722
5152,398093.0,349585.13438803784,48507.86561196216
72,452239.0,368218.9903671827,84020.0096328173
1019,291877.0,316201.98702447134,-24324.98702447134
2041,91705.0,84428.96732663579,7276.032673364214
6686,432368.0,452984.43928436266,-20616.439284362656
5351,498063.0,507331.54192698497,-9268.541926984966
8146,280772.0,275341.39725899766,5430.602741002338
1861,208742.0,209709.1337915248,-967.1337915248005
7744,168643.0,206520.79054282556,-37877.79054282556
2681,730579.0,580782.7840763073,149796.21592369268
7445,596759.0,574116.4053289875,22642.594671012484
2985,520316.0,475512.1382829502,44803.86171704979
2391,494138.0,594833.8693868746,-100695.8693868746
8,668514.0,534215.5320794466,134298.4679205534
6389,319747.0,340036.1369544962,-20289.136954496207
925,303196.0,244614.73897828633,58581.26102171367
6870,114060.0,121589.50848001777,-7529.508480017772
6502,230918.0,264295.09398153663,-33377.09398153663
9221,343592.0,356154.6742313955,-12562.674231395475
6062,126609.0,139061.04809382808,-12452.048093828082
3833,132837.0,152573.8995502975,-19736.8995502975
3664,383764.0,347080.7655302997,36683.234469700314
5531,416346.0,427894.9926561543,-11548.992656154325
1826,398772.0,405095.4971129862,-6323.497112986224
6756,345294.0,350553.1334263752,-5259.1334263752215
8822,206614.0,185790.79730054137,20823.202699458634
4386,159485.0,152879.64691295242,6605.353087047581
7641,265188.0,240437.2562389148,24750.743761085207
6096,182138.0,181602.66445969715,535.3355403028545
909,238586.0,272170.7311719329,-33584.731171932886
1586,393250.0,354448.0102595198,38801.9897404802
2993,407045.0,418617.2997103166,-11572.299710316584
2832,472783.0,537063.5080154295,-64280.508015429485
8823,299558.0,334511.1908810825,-34953.1908810825
1008,325351.0,316843.4680518947,8507.531948105316
2143,350803.0,366471.6603722129,-15668.660372212878
1537,360410.0,319514.56402303657,40895.43597696343
6913,354276.0,328018.9093255826,26257.090674417384
4958,355159.0,348958.0522220753,6200.94777792471
108,263941.0,262421.6833795859,1519.316620414087
245,287331.0,260550.98906476414,26780.010935235856
3151,448053.0,540372.7636960555,-92319.76369605551
5859,283261.0,333392.00570429524,-50131.00570429524
2043,379893.0,327260.276748616,52632.723251383984
3215,309376.0,334726.8318705916,-25350.831870591617
4305,302009.0,341475.5121736003,-39466.51217360032
8934,159281.0,165219.92889339672,-5938.928893396718
1864,200316.0,170847.90123474912,29468.098765250877
2169,259784.0,240288.18086422104,19495.819135778962
6247,500242.0,520772.2854629345,-20530.285462934524
3239,366136.0,339937.32519361726,26198.67480638274
8764,121061.0,151048.6388974167,-29987.638897416706
2393,164882.0,132308.9033322854,32573.09666771459
7870,215492.0,237548.58611626178,-22056.58611626178
7292,221947.0,276387.44026874774,-54440.44026874774
8550,230597.0,204652.2351206804,25944.764879319613
6163,312120.0,320162.269365462,-8042.269365462009
420,362261.0,386257.06658327696,-23996.06658327696
434,301279.0,302459.2563354121,-1180.256335412094
1380,542848.0,632262.9846114021,-89414.98461140215
8344,386624.0,337644.60080228525,48979.39919771475
5638,201473.0,200831.4131387758,641.5868612242048
5004,348539.0,517712.64149668004,-169173.64149668004
4555,319500.0,296705.292127146,22794.707872854022
380,338185.0,338951.7659331137,-766.7659331136965
4927,399029.0,403470.8557958663,-4441.855795866286
629,118748.0,124802.75217396666,-6054.752173966655
4443,140205.0,153852.65560730995,-13647.65560730995
966,401746.0,442456.42909618496,-40710.42909618496
3634,270096.0,313696.51312554034,-43600.51312554034
9264,375209.0,418921.009665641,-43712.009665641
6347,406998.0,406991.83150066907,6.168499330931809
599,463869.0,440444.7499383005,23424.25006169948
728,353496.0,335426.15776726324,18069.84223273676
5707,85556.0,115314.60805546358,-29758.608055463585
8863,436113.0,420309.9872578414,15803.012742158608
6277,297952.0,292248.92178197287,5703.078218027134
3119,303782.0,290548.3188644061,13233.681135593913
2540,344958.0,344566.1049785395,391.8950214604847
3542,143019.0,148806.69059737076,-5787.690597370762
3788,407873.0,498353.6751382864,-90480.67513828637
279,737865.0,679000.8089712682,58864.19102873176
3772,178691.0,156051.73632408306,22639.26367591694
4144,342416.0,370931.1293265316,-28515.129326531605
7338,719546.0,681846.3726586872,37699.62734131282
2124,351335.0,304129.58517072565,47205.41482927435
403,681572.0,632745.9760352109,48826.023964789114
4323,403647.0,356442.30560080806,47204.69439919194
1710,216974.0,209027.08943719085,7946.910562809149
8362,394503.0,411145.09137695597,-16642.09137695597
6691,341842.0,369998.702045764,-28156.702045764017
2616,209213.0,191240.93935638067,17972.060643619334
5977,638589.0,621437.4384931106,17151.56150688941
9042,357532.0,411453.2292696469,-53921.22926964692
8512,391674.0,389236.9696526968,2437.0303473031963
5693,120336.0,163943.80047469388,-43607.80047469388
5420,411573.0,461899.99501401634,-50326.99501401634
2171,439433.0,425972.49931795255,13460.500682047452
1777,386623.0,517370.8519876572,-130747.8519876572
2882,528711.0,457408.4113139735,71302.58868602652
1547,318384.0,393071.5904563264,-74687.59045632638
8284,558550.0,432582.31557729485,125967.68442270515
657,201835.0,240457.8780721938,-38622.878072193795
1971,269645.0,263920.0929103897,5724.907089610293
1693,231565.0,248174.613408375,-16609.613408375008
116,345938.0,350189.23970907874,-4251.239709078742
3000,320444.0,352605.3524380599,-32161.352438059926
6328,192882.0,224148.0110103593,-31266.011010359303
8656,549960.0,484389.1520498248,65570.84795017517
